artist,genre,video_id,video_title,text,likes
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,עושה מה שבאלי הבנת חנה חייק,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,נשאר ער כמה שבאלי,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Seeing the legendary Patti LaBelle in the music video is so cool with Nelly and Kelly remixing the song she originally did way back in the 70s or 80s,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Classic hit 🎯,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Jun 2026,3
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,🤍,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,11.06.2026,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,My favorite   long beach  music lbc where u at? This is are your 🎶 music clock ⏰️  it 👌  in baddies  in Los Angeles and long beach   say you here 🤔?,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,June  2026,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,My forever favorite song by Nelly,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone in June 2026?,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,16년전 노래맞나…진짜 개쌉근본중근본 개좋아,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Uhhhh,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,why they used to dress like this because they were lying,2
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Vient Réussie d'écr 😅😢😂😢,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Sopra bien 😂🎉❤😅😮😢,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone in june 2026???❤❤,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Charles Réussie 😂😅😮❤😢😅,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Yes love a girl named Meli!,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,uno de los mejores,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Zaraya,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Tudo era bom... minha mãe tava viva.,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Sempre. Desde 2008,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"COMTINUE HEARING THIS SONG, I LOVE IT VERY MUCH. JUNE OF 2026...",1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,💖,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,In 2026 🎉,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,You know what We All miss? ?... A Good 90's mix tape... remember those? ? .... There is no vibe like 90's vibe..... ❤❤❤❤,3
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,This deserves 1.8B views,3
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,İts my favorite in my life❤,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Stranger than heaven DLC,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,❤️💕,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"This song never get old ❤ classic, to much memories",1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,0:22,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Carpet rapist song,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone 10 June 2026,1
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,🎉🎉🎉🎉🎉,1
